datetime,demanda_MW,generacion_renovable_MW,generacion_no_renovable_MW,precio_electricidad_MW,temperatura_media,festivo
2014-11-17 07:00:00,26333.0,11799.0,11516.0,118.66,14.99,0
2014-11-17 08:00:00,29927.0,11531.0,12946.0,129.94,14.66,0
2014-11-17 09:00:00,31704.0,12083.0,13521.0,129.7,14.26,0
2014-11-17 10:00:00,32453.0,12234.0,14167.0,133.63,14.25,0
2014-11-17 11:00:00,33065.0,12753.0,14209.0,133.62,14.84,0
2014-11-17 12:00:00,32894.0,13233.0,14083.0,126.7,15.44,0
2014-11-17 13:00:00,33090.0,14255.0,14118.0,126.89,15.91,0
2014-11-17 14:00:00,32026.0,13828.0,14077.0,122.39,16.38,0
2014-11-17 15:00:00,31101.0,12954.0,13991.0,124.23,16.77,0
2014-11-17 16:00:00,31022.0,12308.0,14108.0,128.83,16.97,0
2014-11-17 17:00:00,30720.0,10577.0,14960.0,134.13,16.85,0
2014-11-17 18:00:00,32320.0,8904.0,16989.0,147.46,16.45,0
2014-11-17 19:00:00,34744.0,8474.0,18407.0,155.92,15.91,0
2014-11-17 20:00:00,34880.0,8483.0,18126.0,158.46,15.38,0
2014-11-17 21:00:00,34648.0,8091.0,18060.0,146.27,14.99,0
2014-11-17 22:00:00,32209.0,7365.0,17553.0,126.97,14.93,0
2014-11-17 23:00:00,29752.0,6987.0,15205.0,126.78,14.69,0
2014-11-18 00:00:00,26745.0,6908.0,14347.0,133.02,14.42,0
2014-11-18 01:00:00,24675.0,6937.0,14114.0,133.0,14.18,0
2014-11-18 02:00:00,23595.0,6728.0,14012.0,126.16,13.95,0
2014-11-18 03:00:00,22670.0,6788.0,13508.0,120.04,13.81,0
2014-11-18 04:00:00,22672.0,6934.0,13291.0,117.07,13.73,0
2014-11-18 05:00:00,22835.0,6856.0,13204.0,115.98,13.66,0
2014-11-18 06:00:00,23805.0,7014.0,13966.0,121.36,13.64,0
2014-11-18 07:00:00,27470.0,7090.0,14844.0,136.11,13.49,0
2014-11-18 08:00:00,30951.0,7222.0,16103.0,136.98,13.48,0
2014-11-18 09:00:00,32687.0,8083.0,16734.0,137.07,13.64,0
2014-11-18 10:00:00,33494.0,9183.0,16581.0,137.0,13.8,0
2014-11-18 11:00:00,33689.0,10160.0,16512.0,133.6,14.4,0
2014-11-18 12:00:00,33651.0,10987.0,16123.0,127.99,15.16,0
2014-11-18 13:00:00,33664.0,11391.0,15832.0,127.37,15.87,0
2014-11-18 14:00:00,32643.0,11133.0,16164.0,123.37,16.42,0
2014-11-18 15:00:00,31595.0,10437.0,16246.0,121.94,16.72,0
2014-11-18 16:00:00,31491.0,9286.0,17144.0,124.94,16.76,0
2014-11-18 17:00:00,31222.0,8355.0,18387.0,137.2,16.75,0
2014-11-18 18:00:00,33482.0,7942.0,19674.0,142.51,16.79,0
2014-11-18 19:00:00,35603.0,8000.0,20385.0,139.69,16.76,0
2014-11-18 20:00:00,35561.0,8575.0,19896.0,138.42,16.64,0
2014-11-18 21:00:00,35408.0,8782.0,19557.0,131.1,16.48,0
2014-11-18 22:00:00,32890.0,8984.0,18498.0,118.84,16.13,0
2014-11-18 23:00:00,29673.0,8887.0,16190.0,110.88,15.82,0
2014-11-19 00:00:00,27215.0,8292.0,15731.0,114.01,15.49,0
2014-11-19 01:00:00,24940.0,7760.0,15129.0,111.77,15.21,0
2014-11-19 02:00:00,23600.0,7216.0,14902.0,114.61,15.01,0
2014-11-19 03:00:00,23033.0,6559.0,15027.0,114.81,14.86,0
2014-11-19 04:00:00,22569.0,6480.0,14714.0,115.36,14.71,0
2014-11-19 05:00:00,22677.0,5837.0,15205.0,116.37,14.55,0
2014-11-19 06:00:00,24016.0,5662.0,15982.0,124.84,14.26,0
2014-11-19 07:00:00,27108.0,5549.0,17312.0,138.9,14.06,0
2014-11-19 08:00:00,30887.0,5736.0,18450.0,138.47,14.02,0
2014-11-19 09:00:00,31993.0,6428.0,18408.0,139.78,14.31,0
2014-11-19 10:00:00,33229.0,7604.0,17763.0,137.39,14.35,0
2014-11-19 11:00:00,33274.0,8849.0,17337.0,136.52,15.18,0
2014-11-19 12:00:00,32955.0,9206.0,17232.0,129.27,15.68,0
2014-11-19 13:00:00,33434.0,9259.0,16678.0,129.4,16.03,0
2014-11-19 14:00:00,32391.0,9543.0,16371.0,125.61,16.29,0
2014-11-19 15:00:00,31247.0,9877.0,16048.0,125.96,16.43,0
2014-11-19 16:00:00,31008.0,9849.0,15954.0,124.9,16.47,0
2014-11-19 17:00:00,31053.0,9075.0,17175.0,136.6,16.5,0
2014-11-19 18:00:00,33039.0,8942.0,18465.0,140.73,16.53,0
2014-11-19 19:00:00,35102.0,9901.0,18769.0,137.38,16.52,0
2014-11-19 20:00:00,35029.0,10930.0,18059.0,135.42,16.53,0
2014-11-19 21:00:00,34928.0,11705.0,17314.0,123.02,16.54,0
2014-11-19 22:00:00,31977.0,12067.0,15610.0,112.29,16.36,0
2014-11-19 23:00:00,29221.0,11577.0,14858.0,106.57,16.33,0
2014-11-20 00:00:00,26749.0,11282.0,14162.0,107.99,16.28,0
2014-11-20 01:00:00,24674.0,10787.0,13245.0,102.78,16.17,0
2014-11-20 02:00:00,23446.0,10378.0,13263.0,105.57,16.01,0
2014-11-20 03:00:00,22535.0,10378.0,12903.0,104.17,15.93,0
2014-11-20 04:00:00,22449.0,10592.0,12860.0,102.56,15.85,0
2014-11-20 05:00:00,22577.0,10369.0,12869.0,101.85,15.87,0
2014-11-20 06:00:00,23835.0,10507.0,13069.0,108.98,15.9,0
2014-11-20 07:00:00,27091.0,10340.0,13842.0,120.41,15.93,0
2014-11-20 08:00:00,30610.0,10393.0,15053.0,120.63,16.12,0
2014-11-20 09:00:00,31772.0,10654.0,15433.0,120.9,16.33,0
2014-11-20 10:00:00,33068.0,11376.0,15657.0,122.66,16.48,0
2014-11-20 11:00:00,33018.0,11596.0,15899.0,120.49,16.79,0
2014-11-20 12:00:00,33051.0,11835.0,15755.0,116.12,17.06,0
2014-11-20 13:00:00,32957.0,11915.0,15388.0,116.91,17.26,0
2014-11-20 14:00:00,32377.0,11803.0,14954.0,115.32,17.4,0
2014-11-20 15:00:00,31277.0,11556.0,14912.0,115.11,17.49,0
2014-11-20 16:00:00,30788.0,11153.0,15216.0,118.19,17.53,0
2014-11-20 17:00:00,30893.0,10879.0,16428.0,129.97,17.51,0
2014-11-20 18:00:00,32921.0,11284.0,16522.0,137.21,17.43,0
2014-11-20 19:00:00,34595.0,11594.0,16945.0,135.31,17.41,0
2014-11-20 20:00:00,34851.0,11675.0,16847.0,130.65,17.43,0
2014-11-20 21:00:00,34298.0,11730.0,16138.0,116.33,17.43,0
2014-11-20 22:00:00,32161.0,11406.0,14367.0,109.36,17.35,0
2014-11-20 23:00:00,29134.0,10616.0,13991.0,110.74,17.15,0
2014-11-21 00:00:00,26453.0,10165.0,13745.0,108.83,16.81,0
2014-11-21 01:00:00,25171.0,9652.0,13955.0,104.03,16.54,0
2014-11-21 02:00:00,23509.0,9567.0,14137.0,106.37,16.48,0
2014-11-21 03:00:00,22599.0,9456.0,14282.0,105.12,16.3,0
2014-11-21 04:00:00,22155.0,9396.0,14435.0,104.49,16.04,0
2014-11-21 05:00:00,22624.0,9339.0,14031.0,105.81,15.94,0
2014-11-21 06:00:00,23533.0,9371.0,14592.0,114.98,15.92,0
2014-11-21 07:00:00,26543.0,9158.0,15195.0,129.34,15.89,0
2014-11-21 08:00:00,29970.0,9406.0,16129.0,129.99,15.9,0
2014-11-21 09:00:00,31618.0,9542.0,16613.0,129.56,16.41,0
2014-11-21 10:00:00,32587.0,9737.0,16649.0,129.62,17.18,0
2014-11-21 11:00:00,32693.0,9946.0,16500.0,126.95,17.46,0
2014-11-21 12:00:00,32543.0,9797.0,16561.0,122.6,17.64,0
2014-11-21 13:00:00,32518.0,9696.0,15957.0,122.34,17.73,0
2014-11-21 14:00:00,31324.0,9688.0,15724.0,120.66,17.85,0
2014-11-21 15:00:00,30402.0,9392.0,15710.0,121.01,17.79,0
2014-11-21 16:00:00,30035.0,9278.0,15742.0,122.12,17.66,0
2014-11-21 17:00:00,30089.0,8823.0,16415.0,129.89,17.62,0
2014-11-21 18:00:00,31699.0,8529.0,16877.0,131.52,17.61,0
2014-11-21 19:00:00,33223.0,8734.0,16854.0,130.06,17.53,0
2014-11-21 20:00:00,33181.0,9039.0,16966.0,128.12,17.49,0
2014-11-21 21:00:00,32622.0,8998.0,16673.0,119.89,17.49,0
2014-11-21 22:00:00,30831.0,9165.0,15233.0,117.82,17.54,0
2014-11-21 23:00:00,28772.0,8932.0,14642.0,111.45,17.45,0
2014-11-22 00:00:00,26443.0,8686.0,14271.0,109.67,17.36,0
2014-11-22 01:00:00,24650.0,8142.0,13484.0,110.49,17.21,0
2014-11-22 02:00:00,22771.0,8172.0,12564.0,113.08,17.06,0
2014-11-22 03:00:00,22015.0,8341.0,12136.0,114.07,16.99,0
2014-11-22 04:00:00,21307.0,8064.0,11929.0,115.56,16.97,0
2014-11-22 05:00:00,21197.0,7978.0,11742.0,115.2,16.88,0
2014-11-22 06:00:00,21165.0,8076.0,11678.0,116.69,16.82,0
2014-11-22 07:00:00,22307.0,7914.0,12106.0,118.15,16.85,0
2014-11-22 08:00:00,23202.0,7987.0,12233.0,119.07,16.9,0
2014-11-22 09:00:00,25191.0,8230.0,12449.0,120.8,17.15,0
2014-11-22 10:00:00,27882.0,9094.0,12767.0,126.76,17.06,0
2014-11-22 11:00:00,28539.0,9075.0,12338.0,121.24,17.28,0
2014-11-22 12:00:00,28321.0,8881.0,12283.0,119.97,17.35,0
2014-11-22 13:00:00,28232.0,9172.0,12388.0,121.26,17.49,0
2014-11-22 14:00:00,28423.0,9641.0,12249.0,114.45,17.68,0
2014-11-22 15:00:00,26852.0,9537.0,12142.0,108.68,17.69,0
2014-11-22 16:00:00,26045.0,9317.0,12336.0,109.02,17.45,0
2014-11-22 17:00:00,25752.0,9694.0,11947.0,110.45,17.38,0
2014-11-22 18:00:00,27589.0,10466.0,12065.0,116.2,17.3,0
2014-11-22 19:00:00,28829.0,10892.0,12157.0,118.53,17.4,0
2014-11-22 20:00:00,28918.0,10900.0,12104.0,118.06,17.4,0
2014-11-22 21:00:00,29144.0,10556.0,12312.0,113.62,17.35,0
2014-11-22 22:00:00,28063.0,10294.0,11708.0,110.4,17.58,0
2014-11-22 23:00:00,26277.0,10449.0,11061.0,103.79,17.54,0
2014-11-23 00:00:00,24454.0,10417.0,10752.0,100.38,17.47,0
2014-11-23 01:00:00,22866.0,10694.0,10257.0,93.99,17.46,0
2014-11-23 02:00:00,21413.0,11019.0,10030.0,88.37,17.53,0
2014-11-23 03:00:00,20299.0,11093.0,9741.0,88.86,17.67,0
2014-11-23 04:00:00,19784.0,11300.0,9697.0,88.01,17.65,0
2014-11-23 05:00:00,19639.0,11738.0,9647.0,87.62,17.58,0
2014-11-23 06:00:00,19750.0,11951.0,9489.0,86.59,17.5,0
2014-11-23 07:00:00,20532.0,12876.0,9274.0,87.88,17.46,0
2014-11-23 08:00:00,20742.0,12058.0,9639.0,92.99,17.51,0
2014-11-23 09:00:00,21973.0,12926.0,9463.0,100.83,17.69,0
2014-11-23 10:00:00,24185.0,14190.0,9514.0,102.52,18.03,0
2014-11-23 11:00:00,25727.0,14532.0,9573.0,105.9,18.21,0
2014-11-23 12:00:00,25684.0,14361.0,9367.0,102.43,18.37,0
2014-11-23 13:00:00,25864.0,13191.0,9893.0,107.53,18.52,0
2014-11-23 14:00:00,26347.0,12433.0,10275.0,108.15,18.67,0
2014-11-23 15:00:00,25357.0,11614.0,10061.0,104.61,18.67,0
2014-11-23 16:00:00,24299.0,10648.0,10511.0,106.16,18.54,0
2014-11-23 17:00:00,23987.0,9784.0,10537.0,110.29,18.31,0
2014-11-23 18:00:00,25630.0,9505.0,10998.0,124.08,18.05,0
2014-11-23 19:00:00,27530.0,9222.0,11516.0,132.98,18.0,0
2014-11-23 20:00:00,28199.0,9485.0,11707.0,134.27,17.92,0
2014-11-23 21:00:00,28895.0,9245.0,11635.0,131.25,17.88,0
2014-11-23 22:00:00,28005.0,9039.0,11299.0,124.59,17.87,0
2014-11-23 23:00:00,26380.0,8837.0,11128.0,113.34,17.75,0
2014-11-24 00:00:00,23846.0,8514.0,10716.0,108.74,17.63,0
2014-11-24 01:00:00,21895.0,8006.0,11379.0,111.04,17.6,0
2014-11-24 02:00:00,20700.0,7482.0,11436.0,114.87,17.57,0
2014-11-24 03:00:00,20259.0,7202.0,11499.0,110.47,17.58,0
2014-11-24 04:00:00,20029.0,6858.0,11803.0,113.11,17.54,0
2014-11-24 05:00:00,20403.0,6853.0,11896.0,115.91,17.47,0
2014-11-24 06:00:00,21620.0,6505.0,12838.0,125.11,17.34,0
2014-11-24 07:00:00,25239.0,6376.0,14263.0,138.57,17.27,0
2014-11-24 08:00:00,29091.0,6756.0,15583.0,141.05,17.32,0
2014-11-24 09:00:00,30535.0,7296.0,15700.0,141.14,17.49,0
2014-11-24 10:00:00,31905.0,7476.0,16239.0,144.18,17.93,0
2014-11-24 11:00:00,32414.0,7501.0,16504.0,143.82,18.23,0
2014-11-24 12:00:00,32319.0,7793.0,16559.0,137.27,18.48,0
2014-11-24 13:00:00,32310.0,7843.0,16649.0,135.11,18.57,0
2014-11-24 14:00:00,31346.0,7638.0,16122.0,131.55,18.52,0
2014-11-24 15:00:00,30641.0,7263.0,15793.0,132.37,18.44,0
2014-11-24 16:00:00,30091.0,6620.0,16170.0,133.88,18.28,0
2014-11-24 17:00:00,30107.0,5778.0,16899.0,144.47,18.14,0
2014-11-24 18:00:00,32041.0,5380.0,18230.0,150.21,18.04,0
2014-11-24 19:00:00,33922.0,5547.0,19019.0,150.02,17.94,0
2014-11-24 20:00:00,33941.0,5643.0,18653.0,149.08,17.81,0
2014-11-24 21:00:00,33744.0,5544.0,18433.0,132.61,17.67,0
2014-11-24 22:00:00,31081.0,5369.0,16600.0,127.78,17.45,0
2014-11-24 23:00:00,28296.0,5258.0,15227.0,127.72,17.36,0
2014-11-25 00:00:00,25726.0,5036.0,14993.0,137.69,17.26,0
2014-11-25 01:00:00,24152.0,4643.0,14875.0,134.86,17.18,0
2014-11-25 02:00:00,22748.0,4451.0,14393.0,136.85,17.1,0
2014-11-25 03:00:00,21991.0,4434.0,14001.0,134.68,17.04,0
2014-11-25 04:00:00,21974.0,4277.0,14048.0,131.53,16.93,0
2014-11-25 05:00:00,22244.0,4209.0,14315.0,133.7,16.9,0
2014-11-25 06:00:00,23116.0,4312.0,14736.0,139.83,16.84,0
2014-11-25 07:00:00,26655.0,4384.0,15599.0,143.63,16.84,0
2014-11-25 08:00:00,30086.0,4471.0,17102.0,144.76,16.85,0
2014-11-25 09:00:00,31106.0,4769.0,17563.0,146.24,17.03,0
2014-11-25 10:00:00,31974.0,5109.0,17916.0,148.78,17.1,0
2014-11-25 11:00:00,32498.0,5397.0,17678.0,147.32,16.89,0
2014-11-25 12:00:00,32601.0,5645.0,17713.0,142.33,16.77,0
2014-11-25 13:00:00,32541.0,5851.0,17843.0,143.06,16.78,0
2014-11-25 14:00:00,31533.0,5768.0,17848.0,133.83,16.71,0
2014-11-25 15:00:00,30753.0,5636.0,17588.0,133.73,16.77,0
2014-11-25 16:00:00,30467.0,5300.0,17645.0,135.33,16.8,0
2014-11-25 17:00:00,30805.0,4712.0,18633.0,147.27,16.78,0
2014-11-25 18:00:00,32684.0,4479.0,19713.0,150.52,16.81,0
2014-11-25 19:00:00,33964.0,4564.0,20048.0,151.04,16.75,0
2014-11-25 20:00:00,34324.0,4750.0,19836.0,150.69,16.76,0
2014-11-25 21:00:00,33939.0,4885.0,19424.0,142.22,16.51,0
2014-11-25 22:00:00,31244.0,4914.0,18311.0,131.57,16.06,0
2014-11-25 23:00:00,28962.0,4892.0,17047.0,132.03,15.87,0
2014-11-26 00:00:00,26181.0,4700.0,15602.0,137.07,15.98,0
2014-11-26 01:00:00,24193.0,4461.0,15152.0,136.83,15.87,0
2014-11-26 02:00:00,22960.0,4411.0,15027.0,138.52,15.7,0
2014-11-26 03:00:00,22276.0,4420.0,15134.0,134.73,15.55,0
2014-11-26 04:00:00,22134.0,4687.0,14767.0,134.13,15.26,0
2014-11-26 05:00:00,21998.0,4690.0,14729.0,136.93,15.06,0
2014-11-26 06:00:00,23068.0,4601.0,15378.0,142.73,14.98,0
2014-11-26 07:00:00,26475.0,4633.0,16434.0,148.75,14.89,0
2014-11-26 08:00:00,30216.0,4750.0,17162.0,148.3,14.83,0
2014-11-26 09:00:00,31481.0,5046.0,16998.0,151.39,15.02,0
2014-11-26 10:00:00,32395.0,5611.0,16799.0,147.91,15.98,0
2014-11-26 11:00:00,33088.0,6194.0,17300.0,147.79,15.88,0
2014-11-26 12:00:00,32819.0,6610.0,17226.0,142.48,16.25,0
2014-11-26 13:00:00,32915.0,6846.0,17203.0,141.22,16.4,0
2014-11-26 14:00:00,31436.0,6948.0,16708.0,132.51,16.5,0
2014-11-26 15:00:00,30724.0,6666.0,16831.0,132.99,16.66,0
2014-11-26 16:00:00,30182.0,6062.0,16880.0,134.46,16.65,0
2014-11-26 17:00:00,30167.0,5485.0,17559.0,142.14,16.48,0
2014-11-26 18:00:00,32507.0,5198.0,18260.0,150.04,16.39,0
2014-11-26 19:00:00,34161.0,5278.0,18313.0,149.65,16.43,0
2014-11-26 20:00:00,34119.0,5428.0,18081.0,147.4,16.43,0
2014-11-26 21:00:00,33731.0,5954.0,17732.0,141.63,16.27,0
2014-11-26 22:00:00,31097.0,6107.0,17064.0,130.78,16.57,0
2014-11-26 23:00:00,28673.0,6389.0,15557.0,131.4,16.36,0
2014-11-27 00:00:00,26090.0,6936.0,14279.0,120.76,16.05,0
2014-11-27 01:00:00,24344.0,6641.0,13751.0,116.49,15.53,0
2014-11-27 02:00:00,22804.0,6710.0,13268.0,116.94,15.26,0
2014-11-27 03:00:00,21906.0,6761.0,13078.0,115.55,14.9,0
2014-11-27 04:00:00,21845.0,7223.0,13026.0,113.0,14.37,0
2014-11-27 05:00:00,21807.0,7589.0,12910.0,113.82,14.13,0
2014-11-27 06:00:00,23020.0,7942.0,13561.0,125.63,13.91,0
2014-11-27 07:00:00,26062.0,8935.0,14623.0,134.95,14.08,0
2014-11-27 08:00:00,29955.0,10290.0,15393.0,134.7,14.4,0
2014-11-27 09:00:00,31125.0,11603.0,15248.0,134.07,14.91,0
2014-11-27 10:00:00,32450.0,12360.0,15571.0,133.41,14.96,0
2014-11-27 11:00:00,33206.0,13430.0,15656.0,133.59,14.97,0
2014-11-27 12:00:00,33290.0,14101.0,15156.0,128.86,15.12,0
2014-11-27 13:00:00,33441.0,15461.0,14954.0,126.1,15.13,0
2014-11-27 14:00:00,32581.0,16410.0,14177.0,119.56,15.7,0
2014-11-27 15:00:00,31278.0,16490.0,13771.0,117.08,15.7,0
2014-11-27 16:00:00,31295.0,16501.0,14171.0,115.77,15.45,0
2014-11-27 17:00:00,31381.0,15913.0,14672.0,122.37,15.68,0
2014-11-27 18:00:00,33610.0,15348.0,16191.0,131.13,15.94,0
2014-11-27 19:00:00,35144.0,15653.0,16129.0,129.93,15.85,0
2014-11-27 20:00:00,34855.0,16251.0,15527.0,125.08,16.16,0
2014-11-27 21:00:00,34496.0,16505.0,15006.0,112.27,16.12,0
2014-11-27 22:00:00,31960.0,16658.0,13446.0,99.62,16.95,0
2014-11-27 23:00:00,29068.0,17162.0,11585.0,95.36,17.32,0
2014-11-28 00:00:00,26775.0,17111.0,10733.0,89.04,17.38,0
2014-11-28 01:00:00,24861.0,16711.0,10151.0,77.95,17.01,0
2014-11-28 02:00:00,23288.0,15981.0,10132.0,75.51,15.72,0
2014-11-28 03:00:00,22554.0,15299.0,10131.0,77.97,15.31,0
2014-11-28 04:00:00,22365.0,15095.0,10029.0,76.03,15.05,0
2014-11-28 05:00:00,22235.0,14918.0,10444.0,79.58,15.16,0
2014-11-28 06:00:00,23376.0,15587.0,10697.0,91.5,15.29,0
2014-11-28 07:00:00,26392.0,16148.0,11702.0,103.27,15.75,0
2014-11-28 08:00:00,30016.0,16539.0,11837.0,115.11,15.93,0
2014-11-28 09:00:00,31538.0,16469.0,12094.0,119.3,15.72,0
2014-11-28 10:00:00,32908.0,16831.0,12339.0,122.56,17.72,0
2014-11-28 11:00:00,33438.0,17267.0,12590.0,118.69,17.81,0
2014-11-28 12:00:00,33571.0,17222.0,12939.0,119.18,17.89,0
2014-11-28 13:00:00,33582.0,17193.0,13023.0,119.27,17.94,0
2014-11-28 14:00:00,32553.0,16036.0,13131.0,116.45,18.16,0
2014-11-28 15:00:00,31781.0,14501.0,13095.0,119.1,18.31,0
2014-11-28 16:00:00,31227.0,12985.0,13392.0,122.72,18.36,0
2014-11-28 17:00:00,31294.0,12538.0,13755.0,130.46,18.37,0
2014-11-28 18:00:00,32549.0,11601.0,14574.0,142.35,18.67,0
2014-11-28 19:00:00,33849.0,11139.0,15373.0,140.89,18.79,0
2014-11-28 20:00:00,33584.0,10767.0,15379.0,139.06,18.79,0
2014-11-28 21:00:00,33056.0,10271.0,15573.0,130.68,18.75,0
2014-11-28 22:00:00,30995.0,9836.0,14705.0,121.73,18.85,0
2014-11-28 23:00:00,28983.0,9928.0,12965.0,117.45,18.85,0
2014-11-29 00:00:00,26956.0,9354.0,12299.0,109.82,18.78,0
2014-11-29 01:00:00,24673.0,9030.0,11902.0,107.36,18.78,0
2014-11-29 02:00:00,22934.0,8979.0,11950.0,102.09,18.6,0
2014-11-29 03:00:00,22063.0,8894.0,11624.0,103.41,18.59,0
2014-11-29 04:00:00,21418.0,8521.0,11543.0,103.66,18.2,0
2014-11-29 05:00:00,21224.0,8056.0,11922.0,104.28,17.72,0
2014-11-29 06:00:00,20959.0,8193.0,11411.0,105.38,17.48,0
2014-11-29 07:00:00,22113.0,8534.0,11525.0,110.44,17.2,0
2014-11-29 08:00:00,23274.0,8780.0,11777.0,117.32,17.32,0
2014-11-29 09:00:00,25061.0,9171.0,12327.0,126.82,17.47,0
2014-11-29 10:00:00,27619.0,9835.0,11797.0,127.02,17.81,0
2014-11-29 11:00:00,28784.0,11004.0,11455.0,124.42,17.7,0
2014-11-29 12:00:00,29082.0,11272.0,11448.0,125.2,17.63,0
2014-11-29 13:00:00,29046.0,11701.0,11101.0,125.45,17.51,0
2014-11-29 14:00:00,28940.0,11780.0,11086.0,120.16,17.46,0
2014-11-29 15:00:00,27684.0,12094.0,10640.0,117.04,17.61,0
2014-11-29 16:00:00,26591.0,11035.0,10718.0,116.01,17.65,0
2014-11-29 17:00:00,26175.0,10216.0,11042.0,118.78,17.71,0
2014-11-29 18:00:00,27883.0,9509.0,12063.0,121.17,17.55,0
2014-11-29 19:00:00,29132.0,8800.0,12193.0,118.49,17.73,0
2014-11-29 20:00:00,29507.0,8552.0,12401.0,118.34,17.77,0
2014-11-29 21:00:00,29697.0,8665.0,12345.0,115.64,17.82,0
2014-11-29 22:00:00,29075.0,8769.0,12009.0,112.32,16.83,0
2014-11-29 23:00:00,27066.0,8778.0,10859.0,99.36,16.66,0
2014-11-30 00:00:00,25045.0,8836.0,10800.0,95.23,16.39,0
2014-11-30 01:00:00,22816.0,8809.0,10187.0,95.29,16.37,0
2014-11-30 02:00:00,21296.0,8917.0,9822.0,91.08,16.72,0
2014-11-30 03:00:00,20103.0,8839.0,9947.0,86.21,16.65,0
2014-11-30 04:00:00,19678.0,8268.0,10498.0,88.04,16.61,0
2014-11-30 05:00:00,19363.0,8346.0,10404.0,86.37,16.74,0
2014-11-30 06:00:00,19524.0,8592.0,10704.0,88.98,16.9,0
2014-11-30 07:00:00,20347.0,8756.0,11148.0,88.35,16.96,0
2014-11-30 08:00:00,20615.0,9458.0,10627.0,94.01,17.18,0
2014-11-30 09:00:00,21012.0,10149.0,10535.0,99.21,17.78,0
2014-11-30 10:00:00,23555.0,11962.0,10257.0,97.62,17.94,0
2014-11-30 11:00:00,25446.0,13477.0,9656.0,97.43,18.19,0
2014-11-30 12:00:00,26155.0,14692.0,8773.0,94.44,18.11,0
2014-11-30 13:00:00,26443.0,16087.0,8867.0,96.14,17.55,0
2014-11-30 14:00:00,27025.0,16581.0,9067.0,90.87,16.83,0
2014-11-30 15:00:00,25605.0,16385.0,8613.0,82.55,16.94,0
2014-11-30 16:00:00,24812.0,16935.0,8389.0,84.8,16.35,0
2014-11-30 17:00:00,24305.0,16247.0,8944.0,92.65,16.41,0
2014-11-30 18:00:00,26371.0,15532.0,9527.0,105.35,16.72,0
2014-11-30 19:00:00,28190.0,15100.0,9410.0,112.54,16.88,0
2014-11-30 20:00:00,28784.0,15690.0,9143.0,108.18,16.82,0
2014-11-30 21:00:00,29660.0,15897.0,9318.0,99.29,16.61,0
2014-11-30 22:00:00,28834.0,15704.0,9367.0,97.91,16.28,0
2014-11-30 23:00:00,27406.0,15654.0,9531.0,88.48,15.98,0
2014-12-01 00:00:00,24799.0,15295.0,9593.0,95.01,16.0,0
2014-12-01 01:00:00,23011.0,14331.0,9710.0,93.06,16.12,0
2014-12-01 02:00:00,21660.0,13524.0,9883.0,87.36,16.18,0
2014-12-01 03:00:00,20700.0,13131.0,9784.0,89.83,16.21,0
2014-12-01 04:00:00,20575.0,12400.0,10001.0,89.49,16.28,0
2014-12-01 05:00:00,20564.0,12138.0,9721.0,96.21,16.24,0
2014-12-01 06:00:00,22211.0,12577.0,10322.0,107.55,16.09,0
2014-12-01 07:00:00,25329.0,13189.0,10431.0,126.97,15.89,0
2014-12-01 08:00:00,29848.0,13391.0,11597.0,129.56,15.71,0
2014-12-01 09:00:00,31035.0,13851.0,11789.0,130.03,15.71,0
2014-12-01 10:00:00,32356.0,14552.0,11556.0,130.14,16.21,0
2014-12-01 11:00:00,32553.0,15546.0,11544.0,127.8,16.42,0
2014-12-01 12:00:00,32181.0,17272.0,11060.0,120.17,16.62,0
2014-12-01 13:00:00,32472.0,17628.0,11465.0,120.01,16.55,0
2014-12-01 14:00:00,31803.0,18356.0,10953.0,117.98,16.09,0
2014-12-01 15:00:00,30827.0,19131.0,10790.0,117.31,15.81,0
2014-12-01 16:00:00,30696.0,18656.0,11203.0,119.14,15.37,0
2014-12-01 17:00:00,30866.0,18049.0,11269.0,125.6,14.76,0
2014-12-01 18:00:00,33036.0,17323.0,11813.0,130.69,14.6,0
2014-12-01 19:00:00,34404.0,17030.0,11793.0,133.98,14.53,0
2014-12-01 20:00:00,34424.0,16900.0,11887.0,127.82,14.68,0
2014-12-01 21:00:00,34162.0,16681.0,11984.0,123.43,14.75,0
2014-12-01 22:00:00,31842.0,16520.0,11631.0,120.34,14.68,0
2014-12-01 23:00:00,29052.0,16392.0,10757.0,115.65,14.66,0
2014-12-02 00:00:00,26361.0,16518.0,10445.0,96.15,14.71,0
2014-12-02 01:00:00,24503.0,15349.0,10362.0,93.02,14.67,0
2014-12-02 02:00:00,23053.0,15081.0,10004.0,91.22,14.48,0
2014-12-02 03:00:00,22147.0,14423.0,10182.0,92.75,14.24,0
2014-12-02 04:00:00,22260.0,13890.0,10230.0,96.85,13.9,0
2014-12-02 05:00:00,22366.0,13651.0,10442.0,102.57,13.7,0
2014-12-02 06:00:00,23038.0,13403.0,10823.0,107.48,13.6,0
2014-12-02 07:00:00,26602.0,13464.0,11962.0,125.74,13.6,0
2014-12-02 08:00:00,30770.0,13695.0,13219.0,129.38,13.68,0
2014-12-02 09:00:00,31960.0,14303.0,13248.0,127.5,13.68,0
2014-12-02 10:00:00,32992.0,15098.0,13572.0,129.44,13.91,0
2014-12-02 11:00:00,32651.0,15929.0,13569.0,127.45,13.98,0
2014-12-02 12:00:00,32382.0,16088.0,13685.0,120.94,14.08,0
